com.samsung.shealth.exercise.weather,6311013,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
,0,2025-06-14 12:25:25.088,51.442745,,WSW. 250,Showers in the Vicinity,0,1,TWC,2025-06-14 12:25:25.094,2025-06-14 12:25:25.094,1,5.4659495,29.0,52,UTC+0200,h6hg6DTKNp,ffda8ef3-794e-4c36-9813-43b2e6dfc744,com.sec.android.app.shealth,km/h,0,14.0,3,f84b80e6-a986-44c3-aa1c-b04477f8ddf0,
,0,2025-06-14 17:39:58.322,51.44052,,WNW. 300,Partly Cloudy,0,1,TWC,2025-06-14 17:39:58.330,2025-06-14 17:39:58.330,1,5.4526315,27.0,64,UTC+0200,h6hg6DTKNp,de1b615b-da0f-4e5f-9f0d-c463ce4273ff,com.sec.android.app.shealth,km/h,0,10.0,2,23686aaf-9447-4e60-bf44-32af78d9d556,
,0,2025-06-15 08:46:18.056,51.440655,,WSW. 250,Cloudy,0,1,TWC,2025-06-15 08:46:18.069,2025-06-15 08:46:18.069,1,5.452871,19.0,60,UTC+0200,h6hg6DTKNp,0087b761-8dd2-43ce-aee9-76bbf9078b4c,com.sec.android.app.shealth,km/h,0,13.0,3,c51fa6a2-90b9-42c3-9ff8-0b747f5911be,
,0,2025-06-15 09:22:28.238,51.44275,,W. 260,Mostly Cloudy,0,1,TWC,2025-06-15 09:22:28.251,2025-06-15 09:22:28.251,1,5.4659047,20.0,57,UTC+0200,h6hg6DTKNp,334782b0-708f-4962-8fe2-20888648ca0c,com.sec.android.app.shealth,km/h,0,14.0,3,5f0aca85-f090-4477-a658-ec8164278aa6,
,0,2025-06-17 13:19:14.726,51.407276,,W. 270,Partly Cloudy,0,1,TWC,2025-06-17 13:19:14.740,2025-06-17 13:19:14.740,1,5.453037,29.0,33,UTC+0200,h6hg6DTKNp,bfa18e2d-3981-42ca-aad8-e8fe14289e63,com.sec.android.app.shealth,km/h,0,10.0,2,942a9c1d-d5b2-45bf-bea8-1b18479d99ca,
,0,2025-06-17 19:12:18.799,51.440594,,NNW. 340,Mostly Cloudy,0,1,TWC,2025-06-17 19:12:18.802,2025-06-17 19:12:18.802,1,5.4529076,23.0,54,UTC+0200,h6hg6DTKNp,15a936c7-23b8-414a-8890-7ad90b315d53,com.sec.android.app.shealth,km/h,0,8.0,3,4d253edc-91f9-4327-8ab5-f058d0770b0a,
,0,2025-06-20 10:56:37.777,51.407196,,ENE. 70,Mostly Cloudy,0,1,TWC,2025-06-20 10:56:37.780,2025-06-20 10:56:37.780,1,5.4531183,26.0,36,UTC+0200,h6hg6DTKNp,6d65f895-28b4-4873-aea7-4f7a0042cea3,com.sec.android.app.shealth,km/h,0,11.0,3,bc4c2162-8e21-4832-882d-06d21f012afb,
,0,2025-06-21 09:51:53.405,51.45395,,ESE. 110,Sunny,0,1,TWC,2025-06-21 09:51:53.409,2025-06-21 09:51:53.409,1,5.445576,28.0,31,UTC+0200,h6hg6DTKNp,d44fbf23-0818-434d-ae53-0d8df04bc22c,com.sec.android.app.shealth,km/h,0,11.0,1,73d2d945-ed16-4f06-ae01-14eebbe00fbd,
,0,2025-06-21 11:19:49.591,51.44086,,ESE. 120,Sunny,0,1,TWC,2025-06-21 11:19:49.597,2025-06-21 11:19:49.597,1,5.4536257,29.0,26,UTC+0200,h6hg6DTKNp,279b03ae-dbf0-44e5-8b52-49d03cddf0fb,com.sec.android.app.shealth,km/h,0,13.0,1,fea1fd93-fe59-4564-a853-922cf74e80e2,
,0,2025-06-21 11:00:58.558,51.45147,,ESE. 120,Sunny,0,1,TWC,2025-06-21 11:00:58.586,2025-06-21 11:00:58.586,1,5.4484496,29.0,27,UTC+0200,h6hg6DTKNp,60158e9a-f232-4f74-b13d-5d908c2fa85e,com.sec.android.app.shealth,km/h,0,13.0,1,7d8c9a02-a4cc-4133-a970-9c2d7e4a9222,
,0,2025-06-21 11:46:57.336,51.44276,,ESE. 120,Sunny,0,1,TWC,2025-06-21 11:46:57.345,2025-06-21 11:46:57.345,1,5.4658318,30.0,26,UTC+0200,h6hg6DTKNp,b109ba00-cd1e-4bb4-95c5-3670b9be9851,com.sec.android.app.shealth,km/h,0,11.0,1,1498c645-35fe-483c-a75e-795069abf753,
,0,2025-06-22 10:06:25.552,51.436176,,W. 260,Cloudy,0,1,TWC,2025-06-22 10:06:25.564,2025-06-22 10:06:25.564,1,5.4298134,31.0,38,UTC+0200,h6hg6DTKNp,0b86c534-64a7-4652-ba8b-30db36ec5c5d,com.sec.android.app.shealth,km/h,0,16.0,3,fd0183b5-9304-4193-abaa-e4a2754186d6,
,0,2025-06-22 11:43:44.748,51.442764,,WSW. 240,Mostly Cloudy,0,1,TWC,2025-06-22 11:43:44.761,2025-06-22 11:43:44.761,1,5.465836,32.0,37,UTC+0200,h6hg6DTKNp,b8e0754f-3b01-48ea-a0f6-8b15ad35124a,com.sec.android.app.shealth,km/h,0,8.0,3,e3152aba-5a84-4df4-9d05-f227e265e93c,
,0,2025-06-27 11:10:59.397,51.40727,,WSW. 240,Cloudy,0,1,TWC,2025-06-27 11:10:59.401,2025-06-27 11:10:59.401,1,5.453043,21.0,57,UTC+0200,h6hg6DTKNp,d2cceeb8-96a2-4131-b173-02e8cd32f304,com.sec.android.app.shealth,km/h,0,14.0,3,a73425c7-0299-4bbd-b0c0-629d358da8c8,
,0,2025-06-27 21:30:31.610,51.442745,,SW. 220,Partly Cloudy,0,1,TWC,2025-06-27 21:30:31.614,2025-06-27 21:30:31.614,1,5.46582,20.0,77,UTC+0200,h6hg6DTKNp,a058d4cd-5aa5-47e9-9464-f6bb8a4555f2,com.sec.android.app.shealth,km/h,0,8.0,19,560a53fa-a3b8-43c5-93b6-bf779073bfe4,
,0,2025-06-28 09:53:19.272,51.441917,,WSW. 240,Mostly Cloudy,0,1,TWC,2025-06-28 09:53:19.278,2025-06-28 09:53:19.278,1,5.47734,25.0,60,UTC+0200,h6hg6DTKNp,a5d7c7a0-a379-46ab-b71d-cff737ab8125,com.sec.android.app.shealth,km/h,0,18.0,3,1aa651b3-8c23-4097-9ca5-4145d43142ce,
,0,2025-06-28 10:35:02.334,51.452084,,WSW. 240,Mostly Cloudy,0,1,TWC,2025-06-28 10:35:02.346,2025-06-28 10:35:02.346,1,5.472525,26.0,57,UTC+0200,h6hg6DTKNp,4d6181a7-3da2-479d-95f1-f6898e63511f,com.sec.android.app.shealth,km/h,0,19.0,3,b4f7ca5d-0682-4f1e-998b-8afd598ea693,
,0,2025-06-28 17:49:25.425,51.442753,,WSW. 250,Mostly Cloudy,0,1,TWC,2025-06-28 17:49:25.448,2025-06-28 17:49:25.448,1,5.4658504,26.0,59,UTC+0200,h6hg6DTKNp,349021bf-1764-4cdd-8c91-fad785a7decd,com.sec.android.app.shealth,km/h,0,14.0,3,93476301-b840-4c5f-92ff-f0758741aaba,
,0,2025-06-29 09:49:25.426,51.442757,,W. 270,Sunny,0,1,TWC,2025-06-29 09:49:25.432,2025-06-29 09:49:25.432,1,5.465923,27.0,56,UTC+0200,h6hg6DTKNp,561b72db-5cb9-466a-a2f5-7d75ed6a53f0,com.sec.android.app.shealth,km/h,0,8.0,1,3f9402dd-6333-4ddd-ae2a-f076c923c072,
,0,2025-07-03 12:16:14.722,51.44275,,NW. 320,Partly Cloudy,0,1,TWC,2025-07-03 12:16:14.734,2025-07-03 12:16:14.734,1,5.465874,24.0,38,UTC+0200,h6hg6DTKNp,53cddeb5-4fdb-4d93-9859-60adbd061b55,com.sec.android.app.shealth,km/h,0,11.0,2,e63e3b29-d505-4074-a45d-62cfe0b11376,
,0,2025-07-18 11:37:18.504,51.407272,,NNE. 30,Mostly Cloudy,0,1,TWC,2025-07-18 11:37:18.508,2025-07-18 11:37:18.508,1,5.4530377,27.0,42,UTC+0200,h6hg6DTKNp,76ea95c2-7093-4df7-b223-35bc6a0e5714,com.sec.android.app.shealth,km/h,0,6.0,3,d88fd3f0-f193-458d-ae53-ff22dc319840,
,0,2025-07-25 20:11:41.274,51.443024,,NNW. 330,Cloudy,0,1,TWC,2025-07-25 20:11:41.290,2025-07-25 20:11:41.290,1,5.465797,20.0,79,UTC+0200,h6hg6DTKNp,cc0872d3-1caa-4ece-996d-3fbc99f86573,com.sec.android.app.shealth,km/h,0,2.0,3,b73160aa-698b-4572-85ab-e1d708175ff6,
,0,2025-07-28 09:36:08.851,51.4108,,WNW. 290,Showers in the Vicinity,0,1,TWC,2025-07-28 09:36:08.854,2025-07-28 09:36:08.854,1,5.458775,20.0,62,UTC+0200,h6hg6DTKNp,e7581599-fe4e-47a6-8fcd-e03bbe6df230,com.sec.android.app.shealth,km/h,0,13.0,3,c9774e7c-a439-4a8e-a3fb-e53c5f1c88f0,
,0,2025-07-29 11:06:52.818,51.407124,,W. 270,Rain Shower,0,1,TWC,2025-07-29 11:06:52.823,2025-07-29 11:06:52.823,1,5.4532514,22.0,63,UTC+0200,h6hg6DTKNp,e624d99d-f8ad-4af1-93c6-4cf89e5f13ca,com.sec.android.app.shealth,km/h,0,10.0,5,5bbe3013-d8e4-4e26-91c3-95826aac526e,
,0,2025-07-29 22:01:23.879,51.442787,,WNW. 300,Cloudy,0,1,TWC,2025-07-29 22:01:23.884,2025-07-29 22:01:23.884,1,5.4659333,17.0,68,UTC+0200,h6hg6DTKNp,5f7e78a4-f461-46e1-87cc-4e2761cb4736,com.sec.android.app.shealth,km/h,0,6.0,3,7c4aefee-4ca2-4b7d-aa0d-51007df6ff07,
,0,2025-08-04 10:51:45.379,51.407253,,SW. 220,Mostly Cloudy,0,1,TWC,2025-08-04 10:51:45.388,2025-08-04 10:51:45.388,1,5.453076,24.0,60,UTC+0200,h6hg6DTKNp,27caf2ff-357c-4197-88ec-a9278430c269,com.sec.android.app.shealth,km/h,0,23.0,3,941ab2f5-1d22-4a49-9f8c-986ac9eb5211,
,0,2025-08-04 21:59:26.188,51.442734,,WSW. 240,Rain Shower,0,1,TWC,2025-08-04 21:59:26.192,2025-08-04 21:59:26.192,1,5.465909,19.0,87,UTC+0200,h6hg6DTKNp,85ae9062-5535-4ff5-a659-9a5a523ccb69,com.sec.android.app.shealth,km/h,0,24.0,5,60f23179-bfc7-4cc5-8464-0faea7888a0d,
,0,2025-08-05 11:12:02.575,51.40772,,W. 260,Mostly Cloudy,0,1,TWC,2025-08-05 11:12:02.580,2025-08-05 11:12:02.580,1,5.4538584,21.0,45,UTC+0200,h6hg6DTKNp,5d37dabf-15f5-429c-92bb-5e90a887692c,com.sec.android.app.shealth,km/h,0,23.0,3,c9fcd4c6-6666-41b5-a336-836d4f2d8951,
,0,2025-08-06 19:15:24.978,51.440464,,NE. 40,Cloudy,0,1,TWC,2025-08-06 19:15:24.983,2025-08-06 19:15:24.983,1,5.4532814,19.0,60,UTC+0200,h6hg6DTKNp,d3542e88-c9a1-42c9-8f46-60944ea99584,com.sec.android.app.shealth,km/h,0,2.0,3,3e487746-e259-494a-95a0-2f9804fe8c9e,
,0,2025-08-07 11:12:15.372,51.407227,,SW. 220,Mostly Cloudy,0,1,TWC,2025-08-07 11:12:15.379,2025-08-07 11:12:15.379,1,5.453079,26.0,38,UTC+0200,h6hg6DTKNp,c31f2eac-2b62-41bd-afc4-76d64e1632bb,com.sec.android.app.shealth,km/h,0,18.0,3,0b078e62-013d-4cb8-af33-4122db550648,
,0,2025-08-08 11:00:34.074,51.40727,,SW. 220,Cloudy,0,1,TWC,2025-08-08 11:00:34.079,2025-08-08 11:00:34.079,1,5.4530425,23.0,63,UTC+0200,h6hg6DTKNp,efc6954f-fb7f-4f27-977b-c6e8b9a01693,com.sec.android.app.shealth,km/h,0,14.0,3,fb8ce954-112c-49fb-80a5-6f3d149db233,
,0,2025-08-10 09:54:45.953,51.43818,,SW. 220,Fair,0,1,TWC,2025-08-10 09:54:45.968,2025-08-10 09:54:45.968,1,5.480844,24.0,52,UTC+0200,h6hg6DTKNp,b6b897e2-59a4-4cbd-aa3e-337c39b3e7f5,com.sec.android.app.shealth,km/h,0,8.0,1,9c8df3ec-6686-4d7a-8b6e-3cfdb40c9f0f,
,0,2025-08-11 11:52:21.303,51.407448,,E. 100,Sunny,0,1,TWC,2025-08-11 11:52:21.324,2025-08-11 11:52:21.324,1,5.4531136,29.0,31,UTC+0200,h6hg6DTKNp,b2365406-e10d-4c79-ae53-8c1d0cbdf2bc,com.sec.android.app.shealth,km/h,0,11.0,1,8400fc70-6338-432d-b343-f00dd6398d9b,
,0,2025-08-12 21:28:14.069,51.442547,,NNE. 30,Mostly Cloudy,0,1,TWC,2025-08-12 21:28:14.073,2025-08-12 21:28:14.073,1,5.464133,23.0,65,UTC+0200,h6hg6DTKNp,6e06f08c-f910-42b2-a941-f9df5ac68a45,com.sec.android.app.shealth,km/h,0,3.0,3,c69b38f2-f281-491a-b8c1-8088912d7473,
,0,2025-08-14 11:20:44.917,51.407314,,S. 190,Cloudy,0,1,TWC,2025-08-14 11:20:44.938,2025-08-14 11:20:44.938,1,5.4531517,32.0,39,UTC+0200,h6hg6DTKNp,3144a02b-56e6-462f-aa81-93ccc3181354,com.sec.android.app.shealth,km/h,0,11.0,3,de1a77de-f8ae-4ce7-9b06-4810655a4207,
,0,2025-08-15 10:55:57.427,51.40726,,NNW. 340,Mostly Cloudy,0,1,TWC,2025-08-15 10:55:57.436,2025-08-15 10:55:57.436,1,5.4531875,29.0,39,UTC+0200,h6hg6DTKNp,b06f8c7f-2542-4e96-901d-2e3ebdd749a5,com.sec.android.app.shealth,km/h,0,8.0,3,dd44b5fe-4176-444f-a3df-6b535bb36b0a,
,0,2025-08-15 22:55:28.291,51.442818,,N. 350,Partly Cloudy,0,1,TWC,2025-08-15 22:55:28.295,2025-08-15 22:55:28.295,1,5.465977,20.0,82,UTC+0200,h6hg6DTKNp,8a8d0584-33a1-4d46-9d9b-d85db1d29572,com.sec.android.app.shealth,km/h,0,11.0,19,72450a15-4920-47c5-bd17-f5a660ade5e7,
